Year,Business (Main),Business (All),Status,Holding Name,Postcode,Field Group,Parent Field Name,Field Defined Name,Part Field Reference,Official Area ha,Map Sheet,NG Number,Field Number,Field Reference,Crop Group,Variety,Actual Issued Date,Product Name,Application Area ha,Rate per Application Area ha,Working Area ha,Rate per Working Area ha,Quantity,Units,Fertiliser Nutrient Name,Fertiliser Nutrient Rate per Working Area,Crop Sequence
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Dryer Field,Dryer Field.B,B,15.93,SK8849,6421,163,Dryer Field,Sugar Beet,Button,45139,Pig Manure (Stubton),15.93,20,15.93,20,318.6,t,Manure NO3-N,0.2,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Dryer Field,Dryer Field.B,B,15.93,SK8849,6421,163,Dryer Field,Sugar Beet,Button,45139,Pig Manure (Stubton),15.93,20,15.93,20,318.6,t,Manure Total CaO,81.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Dryer Field,Dryer Field.B,B,15.93,SK8849,6421,163,Dryer Field,Sugar Beet,Button,45139,Pig Manure (Stubton),15.93,20,15.93,20,318.6,t,Manure Total K20,238.4,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Dryer Field,Dryer Field.B,B,15.93,SK8849,6421,163,Dryer Field,Sugar Beet,Button,45139,Pig Manure (Stubton),15.93,20,15.93,20,318.6,t,Manure Total MgO,45.2,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Dryer Field,Dryer Field.B,B,15.93,SK8849,6421,163,Dryer Field,Sugar Beet,Button,45139,Pig Manure (Stubton),15.93,20,15.93,20,318.6,t,Manure Total N,151.4,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Dryer Field,Dryer Field.B,B,15.93,SK8849,6421,163,Dryer Field,Sugar Beet,Button,45139,Pig Manure (Stubton),15.93,20,15.93,20,318.6,t,Manure Total P205,94.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Dryer Field,Dryer Field.B,B,15.93,SK8849,6421,163,Dryer Field,Sugar Beet,Button,45139,Pig Manure (Stubton),15.93,20,15.93,20,318.6,t,Manure Total SO3,66,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Dryer Field,Dryer Field.B,B,15.93,SK8849,6421,163,Dryer Field,Sugar Beet,Button,45139,Pig Manure (Stubton),15.93,20,15.93,20,318.6,t,N,64.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Dryer Field,Dryer Field.B,B,15.93,SK8849,6421,163,Dryer Field,Sugar Beet,Button,45139,Pig Manure (Stubton),15.93,20,15.93,20,318.6,t,P2O5,56.76,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,England Field,England Field.C,C,30.92,SK8850,7215,166,England Field,Wheat Winter,Crusoe,45139,Pig Manure (Stubton),30.92,20,30.92,20,618.4,t,K2O,214.6,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,England Field,England Field.C,C,30.92,SK8850,7215,166,England Field,Wheat Winter,Crusoe,45139,Pig Manure (Stubton),30.92,20,30.92,20,618.4,t,Manure NH4-N,64.6,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,England Field,England Field.C,C,30.92,SK8850,7215,166,England Field,Wheat Winter,Crusoe,45139,Pig Manure (Stubton),30.92,20,30.92,20,618.4,t,Manure NO3-N,0.2,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,England Field,England Field.C,C,30.92,SK8850,7215,166,England Field,Wheat Winter,Crusoe,45139,Pig Manure (Stubton),30.92,20,30.92,20,618.4,t,Manure Total CaO,81.6,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,England Field,England Field.C,C,30.92,SK8850,7215,166,England Field,Wheat Winter,Crusoe,45139,Pig Manure (Stubton),30.92,20,30.92,20,618.4,t,Manure Total K20,238.4,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,England Field,England Field.C,C,30.92,SK8850,7215,166,England Field,Wheat Winter,Crusoe,45139,Pig Manure (Stubton),30.92,20,30.92,20,618.4,t,Manure Total MgO,45.2,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,England Field,England Field.C,C,30.92,SK8850,7215,166,England Field,Wheat Winter,Crusoe,45139,Pig Manure (Stubton),30.92,20,30.92,20,618.4,t,Manure Total N,151.4,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,England Field,England Field.C,C,30.92,SK8850,7215,166,England Field,Wheat Winter,Crusoe,45139,Pig Manure (Stubton),30.92,20,30.92,20,618.4,t,Manure Total P205,94.6,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,England Field,England Field.C,C,30.92,SK8850,7215,166,England Field,Wheat Winter,Crusoe,45139,Pig Manure (Stubton),30.92,20,30.92,20,618.4,t,Manure Total SO3,66,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,England Field,England Field.C,C,30.92,SK8850,7215,166,England Field,Wheat Winter,Crusoe,45139,Pig Manure (Stubton),30.92,20,30.92,20,618.4,t,N,64.6,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,England Field,England Field.C,C,30.92,SK8850,7215,166,England Field,Wheat Winter,Crusoe,45139,Pig Manure (Stubton),30.92,20,30.92,20,618.4,t,P2O5,56.76,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gokart Field,Gokart Field.B,B,4.08,SK8949,9055,196,,Maize Forage,Resolute,45163,Pig Manure (Stubton),4.08,20,4.08,20,81.6,t,K2O,214.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gokart Field,Gokart Field.B,B,4.08,SK8949,9055,196,,Maize Forage,Resolute,45163,Pig Manure (Stubton),4.08,20,4.08,20,81.6,t,Manure NH4-N,64.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gokart Field,Gokart Field.B,B,4.08,SK8949,9055,196,,Maize Forage,Resolute,45163,Pig Manure (Stubton),4.08,20,4.08,20,81.6,t,Manure NO3-N,0.2,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gokart Field,Gokart Field.B,B,4.08,SK8949,9055,196,,Maize Forage,Resolute,45163,Pig Manure (Stubton),4.08,20,4.08,20,81.6,t,Manure Total CaO,81.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gokart Field,Gokart Field.B,B,4.08,SK8949,9055,196,,Maize Forage,Resolute,45163,Pig Manure (Stubton),4.08,20,4.08,20,81.6,t,Manure Total K20,238.4,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gokart Field,Gokart Field.B,B,4.08,SK8949,9055,196,,Maize Forage,Resolute,45163,Pig Manure (Stubton),4.08,20,4.08,20,81.6,t,Manure Total MgO,45.2,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gokart Field,Gokart Field.B,B,4.08,SK8949,9055,196,,Maize Forage,Resolute,45163,Pig Manure (Stubton),4.08,20,4.08,20,81.6,t,Manure Total N,151.4,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gokart Field,Gokart Field.B,B,4.08,SK8949,9055,196,,Maize Forage,Resolute,45163,Pig Manure (Stubton),4.08,20,4.08,20,81.6,t,Manure Total P205,94.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gokart Field,Gokart Field.B,B,4.08,SK8949,9055,196,,Maize Forage,Resolute,45163,Pig Manure (Stubton),4.08,20,4.08,20,81.6,t,Manure Total SO3,66,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gokart Field,Gokart Field.B,B,4.08,SK8949,9055,196,,Maize Forage,Resolute,45163,Pig Manure (Stubton),4.08,20,4.08,20,81.6,t,N,64.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gokart Field,Gokart Field.B,B,4.08,SK8949,9055,196,,Maize Forage,Resolute,45163,Pig Manure (Stubton),4.08,20,4.08,20,81.6,t,P2O5,56.76,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gorse Field,Gorse Field.B,B,16.36,SK8949,6185,197,,Oats Winter,Mascani,45167,Pig Manure (Stubton),16.36,20,16.36,20,327.2,t,K2O,214.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gorse Field,Gorse Field.B,B,16.36,SK8949,6185,197,,Oats Winter,Mascani,45167,Pig Manure (Stubton),16.36,20,16.36,20,327.2,t,Manure NH4-N,64.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gorse Field,Gorse Field.B,B,16.36,SK8949,6185,197,,Oats Winter,Mascani,45167,Pig Manure (Stubton),16.36,20,16.36,20,327.2,t,Manure NO3-N,0.2,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gorse Field,Gorse Field.B,B,16.36,SK8949,6185,197,,Oats Winter,Mascani,45167,Pig Manure (Stubton),16.36,20,16.36,20,327.2,t,Manure Total CaO,81.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gorse Field,Gorse Field.B,B,16.36,SK8949,6185,197,,Oats Winter,Mascani,45167,Pig Manure (Stubton),16.36,20,16.36,20,327.2,t,Manure Total K20,238.4,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gorse Field,Gorse Field.B,B,16.36,SK8949,6185,197,,Oats Winter,Mascani,45167,Pig Manure (Stubton),16.36,20,16.36,20,327.2,t,Manure Total MgO,45.2,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gorse Field,Gorse Field.B,B,16.36,SK8949,6185,197,,Oats Winter,Mascani,45167,Pig Manure (Stubton),16.36,20,16.36,20,327.2,t,Manure Total N,151.4,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gorse Field,Gorse Field.B,B,16.36,SK8949,6185,197,,Oats Winter,Mascani,45167,Pig Manure (Stubton),16.36,20,16.36,20,327.2,t,Manure Total P205,94.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gorse Field,Gorse Field.B,B,16.36,SK8949,6185,197,,Oats Winter,Mascani,45167,Pig Manure (Stubton),16.36,20,16.36,20,327.2,t,Manure Total SO3,66,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gorse Field,Gorse Field.B,B,16.36,SK8949,6185,197,,Oats Winter,Mascani,45167,Pig Manure (Stubton),16.36,20,16.36,20,327.2,t,N,64.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gorse Field,Gorse Field.B,B,16.36,SK8949,6185,197,,Oats Winter,Mascani,45167,Pig Manure (Stubton),16.36,20,16.36,20,327.2,t,P2O5,56.76,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B,B,6.45,SK8848,7180,259,,Maize Forage,Resolute,45166,Pig Manure (Stubton),6.45,20,6.45,20,129,t,K2O,214.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B,B,6.45,SK8848,7180,259,,Maize Forage,Resolute,45166,Pig Manure (Stubton),6.45,20,6.45,20,129,t,Manure NH4-N,64.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B,B,6.45,SK8848,7180,259,,Maize Forage,Resolute,45166,Pig Manure (Stubton),6.45,20,6.45,20,129,t,Manure NO3-N,0.2,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B,B,6.45,SK8848,7180,259,,Maize Forage,Resolute,45166,Pig Manure (Stubton),6.45,20,6.45,20,129,t,Manure Total CaO,81.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B,B,6.45,SK8848,7180,259,,Maize Forage,Resolute,45166,Pig Manure (Stubton),6.45,20,6.45,20,129,t,Manure Total K20,238.4,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B,B,6.45,SK8848,7180,259,,Maize Forage,Resolute,45166,Pig Manure (Stubton),6.45,20,6.45,20,129,t,Manure Total MgO,45.2,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B,B,6.45,SK8848,7180,259,,Maize Forage,Resolute,45166,Pig Manure (Stubton),6.45,20,6.45,20,129,t,Manure Total N,151.4,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B,B,6.45,SK8848,7180,259,,Maize Forage,Resolute,45166,Pig Manure (Stubton),6.45,20,6.45,20,129,t,Manure Total P205,94.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B,B,6.45,SK8848,7180,259,,Maize Forage,Resolute,45166,Pig Manure (Stubton),6.45,20,6.45,20,129,t,Manure Total SO3,66,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B,B,6.45,SK8848,7180,259,,Maize Forage,Resolute,45166,Pig Manure (Stubton),6.45,20,6.45,20,129,t,N,64.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B,B,6.45,SK8848,7180,259,,Maize Forage,Resolute,45166,Pig Manure (Stubton),6.45,20,6.45,20,129,t,P2O5,56.76,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B,B,13.34,SK8749,9194,264,,Wheat Winter,Crusoe,45138,Pig Manure (Stubton),13.34,20,13.34,20,266.8,t,K2O,214.6,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B,B,13.34,SK8749,9194,264,,Wheat Winter,Crusoe,45138,Pig Manure (Stubton),13.34,20,13.34,20,266.8,t,Manure NH4-N,64.6,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B,B,13.34,SK8749,9194,264,,Wheat Winter,Crusoe,45138,Pig Manure (Stubton),13.34,20,13.34,20,266.8,t,Manure NO3-N,0.2,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B,B,13.34,SK8749,9194,264,,Wheat Winter,Crusoe,45138,Pig Manure (Stubton),13.34,20,13.34,20,266.8,t,Manure Total CaO,81.6,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B,B,13.34,SK8749,9194,264,,Wheat Winter,Crusoe,45138,Pig Manure (Stubton),13.34,20,13.34,20,266.8,t,Manure Total K20,238.4,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B,B,13.34,SK8749,9194,264,,Wheat Winter,Crusoe,45138,Pig Manure (Stubton),13.34,20,13.34,20,266.8,t,Manure Total MgO,45.2,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B,B,13.34,SK8749,9194,264,,Wheat Winter,Crusoe,45138,Pig Manure (Stubton),13.34,20,13.34,20,266.8,t,Manure Total N,151.4,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B,B,13.34,SK8749,9194,264,,Wheat Winter,Crusoe,45138,Pig Manure (Stubton),13.34,20,13.34,20,266.8,t,Manure Total P205,94.6,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B,B,13.34,SK8749,9194,264,,Wheat Winter,Crusoe,45138,Pig Manure (Stubton),13.34,20,13.34,20,266.8,t,Manure Total SO3,66,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B,B,13.34,SK8749,9194,264,,Wheat Winter,Crusoe,45138,Pig Manure (Stubton),13.34,20,13.34,20,266.8,t,N,64.6,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B,B,13.34,SK8749,9194,264,,Wheat Winter,Crusoe,45138,Pig Manure (Stubton),13.34,20,13.34,20,266.8,t,P2O5,56.76,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Stack Field,Stack Field.B,B,3.74,SK8848,4586,286,,Sugar Beet,Button,45139,Pig Manure (Stubton),3.74,20,3.74,20,74.8,t,K2O,214.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Stack Field,Stack Field.B,B,3.74,SK8848,4586,286,,Sugar Beet,Button,45139,Pig Manure (Stubton),3.74,20,3.74,20,74.8,t,Manure NH4-N,64.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Stack Field,Stack Field.B,B,3.74,SK8848,4586,286,,Sugar Beet,Button,45139,Pig Manure (Stubton),3.74,20,3.74,20,74.8,t,Manure NO3-N,0.2,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Stack Field,Stack Field.B,B,3.74,SK8848,4586,286,,Sugar Beet,Button,45139,Pig Manure (Stubton),3.74,20,3.74,20,74.8,t,Manure Total CaO,81.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Stack Field,Stack Field.B,B,3.74,SK8848,4586,286,,Sugar Beet,Button,45139,Pig Manure (Stubton),3.74,20,3.74,20,74.8,t,Manure Total K20,238.4,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Stack Field,Stack Field.B,B,3.74,SK8848,4586,286,,Sugar Beet,Button,45139,Pig Manure (Stubton),3.74,20,3.74,20,74.8,t,Manure Total MgO,45.2,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Stack Field,Stack Field.B,B,3.74,SK8848,4586,286,,Sugar Beet,Button,45139,Pig Manure (Stubton),3.74,20,3.74,20,74.8,t,Manure Total N,151.4,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Stack Field,Stack Field.B,B,3.74,SK8848,4586,286,,Sugar Beet,Button,45139,Pig Manure (Stubton),3.74,20,3.74,20,74.8,t,Manure Total P205,94.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Stack Field,Stack Field.B,B,3.74,SK8848,4586,286,,Sugar Beet,Button,45139,Pig Manure (Stubton),3.74,20,3.74,20,74.8,t,Manure Total SO3,66,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Stack Field,Stack Field.B,B,3.74,SK8848,4586,286,,Sugar Beet,Button,45139,Pig Manure (Stubton),3.74,20,3.74,20,74.8,t,N,64.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Stack Field,Stack Field.B,B,3.74,SK8848,4586,286,,Sugar Beet,Button,45139,Pig Manure (Stubton),3.74,20,3.74,20,74.8,t,P2O5,56.76,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,The Park,The Park.B,B,16.45,SK8748,8898,301,,Maize Forage,Resolute,45199,Pig Manure (Stubton),16.45,20,16.45,20,329,t,K2O,214.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,The Park,The Park.B,B,16.45,SK8748,8898,301,,Maize Forage,Resolute,45199,Pig Manure (Stubton),16.45,20,16.45,20,329,t,Manure NH4-N,64.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,The Park,The Park.B,B,16.45,SK8748,8898,301,,Maize Forage,Resolute,45199,Pig Manure (Stubton),16.45,20,16.45,20,329,t,Manure NO3-N,0.2,1
